"Année","Grande région","Domaine d'activité","Niveau de qualification","Homme","Femme"
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Autres activités commerciales et administratives","Niveau 4",5485,5305
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Logistique, tâches d'état-major","Niveau 1+2",9085,7912
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Logistique, tâches d'état-major","Niveau 3",6084,5848
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Logistique, tâches d'état-major","Niveau 4",5109,4688
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Expertises, conseils, vente","Niveau 1+2",9750,7810
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Expertises, conseils, vente","Niveau 3",7358,6015
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Expertises, conseils, vente","Niveau 4",5417,5277
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Achat et vente de produits de base et d'équipement","Niveau 1+2",8608,6335
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Achat et vente de produits de base et d'équipement","Niveau 3",7040,5484
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Achat et vente de produits de base et d'équipement","Niveau 4",4419( ),3851( )
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Vente de biens de consommation, vente au détail","Niveau 1+2",6852,4728
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Vente de biens de consommation, vente au détail","Niveau 3",5188,4409
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Vente de biens de consommation, vente au détail","Niveau 4",4693,4200
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Recherche et développement","Niveau 1+2",9648,9117
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Recherche et développement","Niveau 3",7193,6331
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Recherche et développement","Niveau 4",6156,5758
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Analyse, programmation, 'operating'","Niveau 1+2",10077,8640
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Analyse, programmation, 'operating'","Niveau 3",8504,7164
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Analyse, programmation, 'operating'","Niveau 4",5757,6270
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Planifier, construire, réaliser, dessiner","Niveau 1+2",7732,6189
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Planifier, construire, réaliser, dessiner","Niveau 3",6500,5409
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Planifier, construire, réaliser, dessiner","Niveau 4",5960,4153
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Transp. de personnes et de marchandises, communications","Niveau 1+2",5778,5241
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Transp. de personnes et de marchandises, communications","Niveau 3",5815,5335
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Transp. de personnes et de marchandises, communications","Niveau 4",5067,4284
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Services de sécurité, de surveillance","Niveau 1+2",9397,7588( )
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Services de sécurité, de surveillance","Niveau 3",7156,6218
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Services de sécurité, de surveillance","Niveau 4",4729,4549
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Activités médicales, sociales et dans le domaine des soins","Niveau 1+2",7585,6586
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Activités médicales, sociales et dans le domaine des soins","Niveau 3",6171,5549
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Activités médicales, sociales et dans le domaine des soins","Niveau 4",4713,4753
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Soins corporels, nettoyage des vétements","Niveau 1+2",X,3991
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Soins corporels, nettoyage des vétements","Niveau 3",4031,3558
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Soins corporels, nettoyage des vétements","Niveau 4",4331,4151
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Nettoyage et hygiéne publique","Niveau 1+2",5914,5037( )
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Nettoyage et hygiéne publique","Niveau 3",5652,4507
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Nettoyage et hygiéne publique","Niveau 4",4308,4084
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Activités pédagogiques","Niveau 1+2",7523,7313
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Activités pédagogiques","Niveau 3",6569,5720
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Activités pédagogiques","Niveau 4",5341( ),5021
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Activités de l'hôtellerie-restauration, économie domestique","Niveau 1+2",5303,4713
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Activités de l'hôtellerie-restauration, économie domestique","Niveau 3",4476,4167
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Activités de l'hôtellerie-restauration, économie domestique","Niveau 4",3865,3986
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Culture, information, sport, loisirs et divertissements","Niveau 1+2",8814,7975
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Culture, information, sport, loisirs et divertissements","Niveau 3",5837,5439
"2010","Espace Mittelland (BE, FR, SO, NE, JU)","Culture, information, sport, loisirs et divertissements","Niveau 4",4181,4178
"2010","Suisse du Nord-Ouest (BS, BL, AG)","ACTIVITES PROCHES DE LA PRODUCTION","Niveau 1+2",6692,5458
"2010","Suisse du Nord-Ouest (BS, BL, AG)","ACTIVITES PROCHES DE LA PRODUCTION","Niveau 3",5932,5138
"2010","Suisse du Nord-Ouest (BS, BL, AG)","ACTIVITES PROCHES DE LA PRODUCTION","Niveau 4",5189,4112
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Fabrication et transformation de produits","Niveau 1+2",6825,5455
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Fabrication et transformation de produits","Niveau 3",6013,5162
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Fabrication et transformation de produits","Niveau 4",5006,4092
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Activités de la construction","Niveau 1+2",6418,5200
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Activités de la construction","Niveau 3",5639,4661
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Activités de la construction","Niveau 4",5350,3507( )
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Mise en service, réglage et maintenance de machines","Niveau 1+2",6959,6568( )
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Mise en service, réglage et maintenance de machines","Niveau 3",6277,5280
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Mise en service, réglage et maintenance de machines","Niveau 4",5380,4565
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Restauration, arts manuels","Niveau 1+2",X,X
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Restauration, arts manuels","Niveau 3",X,X
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Restauration, arts manuels","Niveau 4",*,X
"2010","Suisse du Nord-Ouest (BS, BL, AG)","SERVICES","Niveau 1+2",9212,6933
"2010","Suisse du Nord-Ouest (BS, BL, AG)","SERVICES","Niveau 3",6236,5444
"2010","Suisse du Nord-Ouest (BS, BL, AG)","SERVICES","Niveau 4",4648,4333
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Définition des buts et de la stratégie de l'entreprise","Niveau 1+2",13857,13367( )
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Définition des buts et de la stratégie de l'entreprise","Niveau 3",8089( ),X
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Définition des buts et de la stratégie de l'entreprise","Niveau 4",X,X
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Comptabilité, gestion du personnel","Niveau 1+2",10645,7627
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Comptabilité, gestion du personnel","Niveau 3",7841,6310
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Comptabilité, gestion du personnel","Niveau 4",6102,5937
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Secrétariat, travaux de chancellerie","Niveau 1+2",8148,6437
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Secrétariat, travaux de chancellerie","Niveau 3",7088,6051
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Secrétariat, travaux de chancellerie","Niveau 4",5764,5491
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Autres activités commerciales et administratives","Niveau 1+2",8573,6470
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Autres activités commerciales et administratives","Niveau 3",6577,5674
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Autres activités commerciales et administratives","Niveau 4",5202,5275
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Logistique, tâches d'état-major","Niveau 1+2",8316,7864
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Logistique, tâches d'état-major","Niveau 3",5714,5390
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Logistique, tâches d'état-major","Niveau 4",4764,4333
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Expertises, conseils, vente","Niveau 1+2",10299,8167
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Expertises, conseils, vente","Niveau 3",7488,6426
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Expertises, conseils, vente","Niveau 4",6447,6183
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Achat et vente de produits de base et d'équipement","Niveau 1+2",8938,7208
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Achat et vente de produits de base et d'équipement","Niveau 3",6933,5547
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Achat et vente de produits de base et d'équipement","Niveau 4",X,X
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Vente de biens de consommation, vente au détail","Niveau 1+2",8032,5010
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Vente de biens de consommation, vente au détail","Niveau 3",5632,4229
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Vente de biens de consommation, vente au détail","Niveau 4",4282,4018
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Recherche et développement","Niveau 1+2",10638,10541
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Recherche et développement","Niveau 3",7963,7567
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Recherche et développement","Niveau 4",X,5593( )
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Analyse, programmation, 'operating'","Niveau 1+2",9598,9334
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Analyse, programmation, 'operating'","Niveau 3",7558,6870
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Analyse, programmation, 'operating'","Niveau 4",X,X
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Planifier, construire, réaliser, dessiner","Niveau 1+2",8157,6371
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Planifier, construire, réaliser, dessiner","Niveau 3",6588,5467
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Planifier, construire, réaliser, dessiner","Niveau 4",6042,X
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Transp. de personnes et de marchandises, communications","Niveau 1+2",5903,5707
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Transp. de personnes et de marchandises, communications","Niveau 3",5594,5168
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Transp. de personnes et de marchandises, communications","Niveau 4",4873,4208
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Services de sécurité, de surveillance","Niveau 1+2",9340,X
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Services de sécurité, de surveillance","Niveau 3",7729,6908
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Services de sécurité, de surveillance","Niveau 4",5253,4523( )
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Activités médicales, sociales et dans le domaine des soins","Niveau 1+2",8345,6629
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Activités médicales, sociales et dans le domaine des soins","Niveau 3",6325,5775
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Activités médicales, sociales et dans le domaine des soins","Niveau 4",4608,4857
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Soins corporels, nettoyage des vétements","Niveau 1+2",X,3907
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Soins corporels, nettoyage des vétements","Niveau 3",X,3656
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Soins corporels, nettoyage des vétements","Niveau 4",4380,3845
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Nettoyage et hygiéne publique","Niveau 1+2",5920( ),4692
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Nettoyage et hygiéne publique","Niveau 3",5506,4164
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Nettoyage et hygiéne publique","Niveau 4",4311,3853
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Activités pédagogiques","Niveau 1+2",8601,7467
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Activités pédagogiques","Niveau 3",7117,5531
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Activités pédagogiques","Niveau 4",X,4657
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Activités de l'hôtellerie-restauration, économie domestique","Niveau 1+2",4888,4512
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Activités de l'hôtellerie-restauration, économie domestique","Niveau 3",4402,4226
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Activités de l'hôtellerie-restauration, économie domestique","Niveau 4",3921,4047
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Culture, information, sport, loisirs et divertissements","Niveau 1+2",7897( ),6498
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Culture, information, sport, loisirs et divertissements","Niveau 3",5984,5159
"2010","Suisse du Nord-Ouest (BS, BL, AG)","Culture, information, sport, loisirs et divertissements","Niveau 4",3986( ),4214( )
"2010","Zurich (ZH)","ACTIVITES PROCHES DE LA PRODUCTION","Niveau 1+2",6841,5553
"2010","Zurich (ZH)","ACTIVITES PROCHES DE LA PRODUCTION","Niveau 3",6007,5108
"2010","Zurich (ZH)","ACTIVITES PROCHES DE LA PRODUCTION","Niveau 4",5381,4476
"2010","Zurich (ZH)","Fabrication et transformation de produits","Niveau 1+2",6707,5123
"2010","Zurich (ZH)","Fabrication et transformation de produits","Niveau 3",5805,4934
"2010","Zurich (ZH)","Fabrication et transformation de produits","Niveau 4",5238,4461
"2010","Zurich (ZH)","Activités de la construction","Niveau 1+2",6734,6118
"2010","Zurich (ZH)","Activités de la construction","Niveau 3",5932,5250
"2010","Zurich (ZH)","Activités de la construction","Niveau 4",5425,4202
"2010","Zurich (ZH)","Mise en service, réglage et maintenance de machines","Niveau 1+2",7137,6628
"2010","Zurich (ZH)","Mise en service, réglage et maintenance de machines","Niveau 3",6292,5530
"2010","Zurich (ZH)","Mise en service, réglage et maintenance de machines","Niveau 4",5628,4788
"2010","Zurich (ZH)","Restauration, arts manuels","Niveau 1+2",6505( ),X
"2010","Zurich (ZH)","Restauration, arts manuels","Niveau 3",X,X
"2010","Zurich (ZH)","Restauration, arts manuels","Niveau 4",X,X
"2010","Zurich (ZH)","SERVICES","Niveau 1+2",9960,7249
"2010","Zurich (ZH)","SERVICES","Niveau 3",6218,5274
"2010","Zurich (ZH)","SERVICES","Niveau 4",4607,4226
"2010","Zurich (ZH)","Définition des buts et de la stratégie de l'entreprise","Niveau 1+2",14024,10317
"2010","Zurich (ZH)","Définition des buts et de la stratégie de l'entreprise","Niveau 3",8536,6744( )
"2010","Zurich (ZH)","Définition des buts et de la stratégie de l'entreprise","Niveau 4",X,X
"2010","Zurich (ZH)","Comptabilité, gestion du personnel","Niveau 1+2",11070,8048
"2010","Zurich (ZH)","Comptabilité, gestion du personnel","Niveau 3",7100,6450
"2010","Zurich (ZH)","Comptabilité, gestion du personnel","Niveau 4",5508,5581
"2010","Zurich (ZH)","Secrétariat, travaux de chancellerie","Niveau 1+2",9666,6787
"2010","Zurich (ZH)","Secrétariat, travaux de chancellerie","Niveau 3",6322,6189
"2010","Zurich (ZH)","Secrétariat, travaux de chancellerie","Niveau 4",5864,5600
"2010","Zurich (ZH)","Autres activités commerciales et administratives","Niveau 1+2",9185,7042
"2010","Zurich (ZH)","Autres activités commerciales et administratives","Niveau 3",6879,6022
"2010","Zurich (ZH)","Autres activités commerciales et administratives","Niveau 4",4557,4856
"2010","Zurich (ZH)","Logistique, tâches d'état-major","Niveau 1+2",10557,9133
"2010","Zurich (ZH)","Logistique, tâches d'état-major","Niveau 3",6353,6437
"2010","Zurich (ZH)","Logistique, tâches d'état-major","Niveau 4",4969,4581
"2010","Zurich (ZH)","Expertises, conseils, vente","Niveau 1+2",11720,8768
"2010","Zurich (ZH)","Expertises, conseils, vente","Niveau 3",7503,6436
"2010","Zurich (ZH)","Expertises, conseils, vente","Niveau 4",4944,5400
"2010","Zurich (ZH)","Achat et vente de produits de base et d'équipement","Niveau 1+2",9346,7357
"2010","Zurich (ZH)","Achat et vente de produits de base et d'équipement","Niveau 3",7106,6110
"2010","Zurich (ZH)","Achat et vente de produits de base et d'équipement","Niveau 4",X,X
"2010","Zurich (ZH)","Vente de biens de consommation, vente au détail","Niveau 1+2",7843,5641
"2010","Zurich (ZH)","Vente de biens de consommation, vente au détail","Niveau 3",5272,4429
"2010","Zurich (ZH)","Vente de biens de consommation, vente au détail","Niveau 4",4334,4233
"2010","Zurich (ZH)","Recherche et développement","Niveau 1+2",9412,8110
"2010","Zurich (ZH)","Recherche et développement","Niveau 3",7540,6729
"2010","Zurich (ZH)","Recherche et développement","Niveau 4",X,X
"2010","Zurich (ZH)","Analyse, programmation, 'operating'","Niveau 1+2",10374,9247
"2010","Zurich (ZH)","Analyse, programmation, 'operating'","Niveau 3",7936,6400
"2010","Zurich (ZH)","Analyse, programmation, 'operating'","Niveau 4",6325( ),5250
"2010","Zurich (ZH)","Planifier, construire, réaliser, dessiner","Niveau 1+2",8198,6429
"2010","Zurich (ZH)","Planifier, construire, réaliser, dessiner","Niveau 3",6552,5500
"2010","Zurich (ZH)","Planifier, construire, réaliser, dessiner","Niveau 4",5334( ),X
"2010","Zurich (ZH)","Transp. de personnes et de marchandises, communications","Niveau 1+2",6947,6082
"2010","Zurich (ZH)","Transp. de personnes et de marchandises, communications","Niveau 3",5647,5114
